iteracion,recompensa,longitud,contribucion_recompensa_vx,contribucion_recompensa_progreso,contribucion_recompensa_vy,contribucion_recompensa_yaw,contribucion_recompensa_vertical,contribucion_recompensa_supervivencia,contribucion_penalizacion_y,contribucion_penalizacion_suavidad,contribucion_penalizacion_torque,contribucion_penalizacion_pose,recompensa_vx,recompensa_progreso,recompensa_vy,recompensa_yaw,recompensa_vertical,recompensa_supervivencia,activacion_marcha,penalizacion_y,penalizacion_error_vx,penalizacion_suavidad,penalizacion_torque,penalizacion_pose,recompensa_fin_supervivencia,recompensa_fin_distancia_objetivo,penalizacion_fin_error_vx,penalizacion_fin_caida
238,5468.22265625,598.87255859375,0.9769580960273743,0.49614185094833374,4.47250509262085,2.108306884765625,0.9110475778579712,0.47392141819000244,0.014230839908123016,0.03070840984582901,0.050930749624967575,0.0,0.48847904801368713,0.9922837018966675,0.4776803255081177,0.22277972102165222,0.9620270729064941,1.0,0.9478428363800049,0.28461676836013794,0.03158262372016907,3.070841073989868,10186.150390625,0.057929083704948425,3.092418670654297,2.9905567169189453,0.006629856303334236,2.12906813621521
239,5717.2890625,623.2960205078125,0.9814968109130859,0.496343731880188,4.479879379272461,2.0996193885803223,0.9070141315460205,0.471624493598938,0.015918685123324394,0.0308814849704504,0.05079452693462372,0.0,0.49074840545654297,0.992687463760376,0.4792047142982483,0.22283680737018585,0.9624440670013428,1.0,0.943248987197876,0.3183736801147461,0.029839366674423218,3.088148355484009,10158.90625,0.05802982300519943,3.185941696166992,3.1940245628356934,0.007227630354464054,1.9730150699615479
240,6165.55810546875,689.16552734375,1.0092883110046387,0.49653109908103943,4.339524269104004,2.086686372756958,0.9066890478134155,0.47103655338287354,0.021493248641490936,0.03096586838364601,0.05020575597882271,0.0,0.5046441555023193,0.9930621981620789,0.4637753963470459,0.22198271751403809,0.9632384777069092,1.0,0.9420731067657471,0.4298649728298187,0.026889674365520477,3.0965869426727295,10041.1513671875,0.058087240904569626,4.591126441955566,4.651055335998535,0.010792149230837822,1.6703510284423828
241,6494.3955078125,733.9443359375,1.0136218070983887,0.4966731071472168,4.294869899749756,2.0565524101257324,0.9031565189361572,0.4688740372657776,0.024725019931793213,0.030996259301900864,0.04996468126773834,0.0,0.5068109035491943,0.9933462142944336,0.46062928438186646,0.21968446671962738,0.9639124870300293,1.0,0.9377480745315552,0.49450039863586426,0.02478288859128952,3.099625825881958,9992.9365234375,0.05815102532505989,5.526915550231934,5.593673229217529,0.01271880604326725,1.4670782089233398
242,7078.57763671875,801.3289184570312,1.015498399734497,0.49687713384628296,4.134782791137695,2.067699432373047,0.9009153842926025,0.467529296875,0.028024550527334213,0.03108351305127144,0.05008716136217117,0.0,0.5077491998672485,0.9937542676925659,0.4425123929977417,0.22149749100208282,0.9642429947853088,1.0,0.93505859375,0.5604910254478455,0.023508505895733833,3.108351469039917,10017.431640625,0.05812881886959076,7.5059494972229,7.444114685058594,0.017830219119787216,1.22312331199646
243,7548.9404296875,844.8275756835938,1.028247594833374,0.4967500567436218,4.202328681945801,2.064497232437134,0.9032293558120728,0.4684663414955139,0.0279584601521492,0.031235849484801292,0.0500992089509964,0.0,0.514123797416687,0.9935001134872437,0.4500175416469574,0.2209051102399826,0.9647517800331116,1.0,0.9369326829910278,0.5591692328453064,0.02240964211523533,3.123584747314453,10019.841796875,0.05804763734340668,9.71951675415039,8.911639213562012,0.023258473724126816,1.1687054634094238
244,7732.2861328125,872.2078857421875,1.0354385375976562,0.4970424175262451,4.134541988372803,2.0508100986480713,0.8956820964813232,0.46447131037712097,0.028868399560451508,0.03131004795432091,0.04976984113454819,0.0,0.5177192687988281,0.9940848350524902,0.44486916065216064,0.22105959057807922,0.9649856686592102,1.0,0.9289426207542419,0.5773680210113525,0.02223121002316475,3.131004810333252,9953.96875,0.0582980178296566,11.001312255859375,10.957708358764648,0.02481803670525551,1.3160104751586914
245,8046.283203125,924.308837890625,1.0547970533370972,0.4971889853477478,4.036383628845215,2.028954029083252,0.8919997215270996,0.4621729254722595,0.039665404707193375,0.031364556401968,0.049365051090717316,0.0,0.5273985266685486,0.9943779706954956,0.4333644509315491,0.22009575366973877,0.9657342433929443,1.0,0.924345850944519,0.7933081388473511,0.018857629969716072,3.136455535888672,9873.009765625,0.05834558978676796,12.52085018157959,12.528964042663574,0.029934130609035492,0.9720858335494995
246,8326.525390625,971.5119018554688,1.0630112886428833,0.49720948934555054,3.9337949752807617,2.004150867462158,0.8842669129371643,0.45783311128616333,0.04600922763347626,0.03146398812532425,0.0491642951965332,0.0,0.5315056443214417,0.9944189786911011,0.4231828451156616,0.2194802165031433,0.9664082527160645,1.0,0.9156662225723267,0.9201846122741699,0.016390088945627213,3.1463990211486816,9832.859375,0.0583004429936409,14.066631317138672,14.683385848999023,0.03316505625844002,0.8587139844894409
247,8602.509765625,997.4896850585938,1.0835285186767578,0.4975352883338928,3.898689031600952,2.0195608139038086,0.886459231376648,0.4586656093597412,0.043492890894412994,0.03159044682979584,0.04883434250950813,0.0,0.5417642593383789,0.9950705766677856,0.4205130934715271,0.22086688876152039,0.967014729976654,1.0,0.9173312187194824,0.869857907295227,0.014553538523614407,3.1590445041656494,9766.8671875,0.0582631379365921,15.436662673950195,15.617560386657715,0.03605235740542412,0.6953104734420776
248,9061.74609375,1048.775146484375,1.0961731672286987,0.4974832832813263,3.887007713317871,2.0118660926818848,0.8837869763374329,0.4570062458515167,0.049161311239004135,0.03161776065826416,0.04855436459183693,0.0,0.5480865836143494,0.9949665665626526,0.4200538098812103,0.22083647549152374,0.9675532579421997,1.0,0.9140124917030334,0.9832262396812439,0.012166629545390606,3.161776065826416,9710.8740234375,0.05828189477324486,17.96516990661621,18.098037719726562,0.041465867310762405,0.5717803239822388
249,8765.8466796875,1012.5200805664062,1.1009610891342163,0.49722784757614136,3.9185385704040527,2.004241943359375,0.8860293626785278,0.45831677317619324,0.04216950759291649,0.03186900168657303,0.04844825714826584,0.0,0.5504805445671082,0.9944556951522827,0.42404288053512573,0.21924126148223877,0.9673149585723877,1.0,0.9166335463523865,0.8433902263641357,0.014965877868235111,3.1869006156921387,9689.65234375,0.05824119597673416,17.448028564453125,18.037092208862305,0.038588784635066986,0.9450867176055908
250,8876.294921875,1022.77734375,1.0955168008804321,0.49736177921295166,3.9455785751342773,2.0009708404541016,0.8841176629066467,0.45725253224372864,0.042483437806367874,0.03200430050492287,0.048649031668901443,0.0,0.5477584004402161,0.9947235584259033,0.4268578290939331,0.21940866112709045,0.9674537181854248,1.0,0.9145050644874573,0.8496687412261963,0.0140481386333704,3.200429916381836,9729.806640625,0.05851344019174576,17.483827590942383,18.198097229003906,0.03946041688323021,0.7833999395370483
251,8450.2998046875,978.7073364257812,1.0866024494171143,0.4973278045654297,3.885550022125244,2.0189194679260254,0.8866950273513794,0.45883965492248535,0.042584240436553955,0.032349176704883575,0.04900570958852768,0.0,0.5433012247085571,0.9946556091308594,0.4203828275203705,0.22063948214054108,0.9669680595397949,1.0,0.9176793098449707,0.8516849279403687,0.016422579064965248,3.234917640686035,9801.142578125,0.05875486135482788,15.76949405670166,16.5469913482666,0.035353340208530426,1.059352993965149
252,8492.4169921875,988.8800048828125,1.0859472751617432,0.4973122775554657,3.900738000869751,2.004446506500244,0.8864383697509766,0.4586041569709778,0.042465418577194214,0.032489702105522156,0.04933406040072441,0.0,0.5429736375808716,0.9946245551109314,0.42055192589759827,0.21918486058712006,0.9671727418899536,1.0,0.9172083139419556,0.8493084907531738,0.015668317675590515,3.2489705085754395,9866.8125,0.05892375856637955,16.356876373291016,16.981821060180664,0.03698461502790451,0.9822137355804443
253,8334.412109375,963.780517578125,1.0868322849273682,0.4973487854003906,3.9592230319976807,1.9995460510253906,0.8875284194946289,0.4592251777648926,0.03776724636554718,0.03261304646730423,0.049350447952747345,0.0,0.5434161424636841,0.9946975708007812,0.4262089729309082,0.21827811002731323,0.9670765399932861,1.0,0.9184503555297852,0.7553449273109436,0.01575402542948723,3.2613046169281006,9870.08984375,0.059398069977760315,14.524417877197266,15.25032901763916,0.03212938830256462,1.0597620010375977
254,8326.525390625,956.5399169921875,1.087134838104248,0.4971751570701599,3.938805103302002,2.012296676635742,0.8905810117721558,0.46079957485198975,0.03790811821818352,0.032760366797447205,0.04957450181245804,0.0,0.543567419052124,0.9943503141403198,0.4239538311958313,0.21900032460689545,0.9670516848564148,1.0,0.9215991497039795,0.7581623196601868,0.0161266028881073,3.276036262512207,9914.900390625,0.05956769734621048,14.885074615478516,15.262218475341797,0.03357958793640137,1.1166150569915771
255,8268.056640625,965.1651000976562,1.0932540893554688,0.4973132014274597,3.8361642360687256,1.9813371896743774,0.8835350275039673,0.456970751285553,0.038523294031620026,0.032846756279468536,0.04940877482295036,0.0,0.5466270446777344,0.9946264028549194,0.41430968046188354,0.21742379665374756,0.9674438238143921,1.0,0.913941502571106,0.7704659700393677,0.014707943424582481,3.2846755981445312,9881.7548828125,0.05984586477279663,15.09405517578125,16.076236724853516,0.035036809742450714,1.0049906969070435
256,8168.3095703125,933.1626586914062,1.098303198814392,0.4973475933074951,3.955916166305542,2.019632339477539,0.8914303779602051,0.4612215757369995,0.03194374963641167,0.03313053026795387,0.04954219236969948,0.0,0.549151599407196,0.9946951866149902,0.4267973303794861,0.21937453746795654,0.9671090245246887,1.0,0.922443151473999,0.6388750076293945,0.016269423067569733,3.3130531311035156,9908.4384765625,0.059969108551740646,13.575339317321777,14.149370193481445,0.02992115542292595,1.1213955879211426
257,7854.0361328125,922.281494140625,1.0910855531692505,0.496682733297348,3.7738382816314697,1.9808846712112427,0.8849451541900635,0.45784488320350647,0.03919558227062225,0.03330447897315025,0.049910612404346466,0.0,0.5455427765846252,0.993365466594696,0.40743136405944824,0.21691930294036865,0.9671911597251892,1.0,0.9156897664070129,0.7839117050170898,0.01712743751704693,3.3304476737976074,9982.123046875,0.06001798063516617,14.234209060668945,14.903087615966797,0.034368257969617844,1.110891580581665
258,8317.9365234375,994.9638061523438,1.095441222190857,0.49728867411613464,3.6474218368530273,1.9805632829666138,0.8769364356994629,0.45326730608940125,0.04378005862236023,0.03330586850643158,0.04948919266462326,0.0,0.5477206110954285,0.9945773482322693,0.3948087692260742,0.21930620074272156,0.968023955821991,1.0,0.9065346121788025,0.8756011724472046,0.014181985519826412,3.3305864334106445,9897.837890625,0.05992106348276138,15.890982627868652,17.00833511352539,0.036626968532800674,0.7018507719039917
259,8400.33984375,994.6455078125,1.0835278034210205,0.4966200292110443,3.816812515258789,1.9573811292648315,0.8731755018234253,0.45135298371315,0.04340417683124542,0.03342049568891525,0.04943826049566269,0.0,0.5417639017105103,0.9932400584220886,0.41173750162124634,0.21749131381511688,0.9680460691452026,1.0,0.9027059674263,0.8680834770202637,0.015969863161444664,3.3420493602752686,9887.65234375,0.059942226856946945,16.25780487060547,17.273719787597656,0.041720449924468994,0.6790715456008911
260,8995.00390625,1084.7894287109375,1.1067813634872437,0.4972558319568634,3.603259563446045,1.9514583349227905,0.8662302494049072,0.44730183482170105,0.05222740024328232,0.03350904583930969,0.04902856424450874,0.0,0.5533906817436218,0.9945116639137268,0.3895711302757263,0.21879179775714874,0.9690113663673401,1.0,0.8946036696434021,1.0445481538772583,0.012314610183238983,3.3509044647216797,9805.712890625,0.05958913266658783,20.561813354492188,22.55074119567871,0.04957405850291252,0.5994662642478943
261,8899.1904296875,1079.11328125,1.1016602516174316,0.4970596432685852,3.5107271671295166,1.9500727653503418,0.868137538433075,0.44818201661109924,0.05404249206185341,0.033705681562423706,0.049250535666942596,0.0,0.5508301258087158,0.9941192865371704,0.3813745379447937,0.21815985441207886,0.9692206382751465,1.0,0.8963640332221985,1.0808498859405518,0.011758927255868912,3.370568037033081,9850.107421875,0.059704311192035675,19.952777862548828,21.930042266845703,0.047444626688957214,0.44397494196891785
262,9112.9384765625,1095.97314453125,1.1152434349060059,0.4973968267440796,3.6074633598327637,1.932192087173462,0.865428626537323,0.4465441107749939,0.051744911819696426,0.0337468683719635,0.0486915148794651,0.0,0.5576217174530029,0.9947936534881592,0.3909724950790405,0.21714261174201965,0.9697080254554749,1.0,0.8930882215499878,1.034898281097412,0.010054112412035465,3.3746867179870605,9738.302734375,0.05968676134943962,20.553752899169922,22.93494987487793,0.04774187132716179,0.4055115580558777
263,9286.732421875,1129.486083984375,1.1167062520980835,0.4975395202636719,3.4996235370635986,1.933957815170288,0.8614088296890259,0.4443216621875763,0.061612945050001144,0.03384164348244667,0.04879210516810417,0.0,0.5583531260490417,0.9950790405273438,0.37985479831695557,0.21843266487121582,0.9699783325195312,1.0,0.8886433243751526,1.232258915901184,0.009024158120155334,3.384164810180664,9758.4208984375,0.05975355952978134,21.38791275024414,24.230884552001953,0.05143467336893082,0.21801432967185974
264,9174.8798828125,1122.753662109375,1.108261227607727,0.4962040185928345,3.4845523834228516,1.9236299991607666,0.8590506315231323,0.44315189123153687,0.059610944241285324,0.03406180068850517,0.048830971121788025,0.0,0.5541306138038635,0.992408037185669,0.378704696893692,0.21774816513061523,0.9699413180351257,1.0,0.8863037824630737,1.1922187805175781,0.010585270822048187,3.406179904937744,9766.193359375,0.059696391224861145,21.194900512695312,23.47027587890625,0.05179759860038757,0.37803107500076294
265,9467.5947265625,1134.115478515625,1.13844633102417,0.4976835548877716,3.57525634765625,1.9470261335372925,0.8711915016174316,0.44918543100357056,0.05600303038954735,0.034163303673267365,0.0486813485622406,0.0,0.569223165512085,0.9953671097755432,0.38755711913108826,0.21740244328975677,0.9703361988067627,1.0,0.8983708620071411,1.120060682296753,0.007699764333665371,3.416329860687256,9736.26953125,0.05988103523850441,22.02396583557129,24.113033294677734,0.049585483968257904,0.25473469495773315
266,8941.404296875,1105.664306640625,1.1070973873138428,0.49652034044265747,3.4304749965667725,1.9208145141601562,0.8588500022888184,0.4430168569087982,0.06460340321063995,0.034411005675792694,0.04897481948137283,0.0,0.5535486936569214,0.9930406808853149,0.3726882338523865,0.21759755909442902,0.9699918031692505,1.0,0.8860337138175964,1.2920680046081543,0.010119276121258736,3.4411003589630127,9794.96484375,0.060168586671352386,20.61557388305664,23.22298812866211,0.05078250169754028,0.4046018719673157
267,9064.0380859375,1115.087646484375,1.1221686601638794,0.497164249420166,3.418552875518799,1.927507996559143,0.8626922369003296,0.44485384225845337,0.06028873100876808,0.034516848623752594,0.048835769295692444,0.0,0.5610843300819397,0.994328498840332,0.3716695308685303,0.21725165843963623,0.9702514410018921,1.0,0.8897076845169067,1.2057746648788452,0.009394116699695587,3.4516844749450684,9767.154296875,0.06036374717950821,20.552221298217773,23.13726806640625,0.0492393895983696,0.325571209192276
268,8924.62109375,1082.464111328125,1.1069259643554688,0.49710601568222046,3.566446304321289,1.9336357116699219,0.8645912408828735,0.446006715297699,0.05361587926745415,0.03472493588924408,0.04922151565551758,0.0,0.5534629821777344,0.9942120313644409,0.3868316411972046,0.2174488753080368,0.9699286222457886,1.0,0.892013430595398,1.0723176002502441,0.01117677427828312,3.472493886947632,9844.302734375,0.06064130365848541,19.319625854492188,21.403684616088867,0.04644806310534477,0.5034971237182617
269,8828.8876953125,1086.5771484375,1.123077392578125,0.4967186450958252,3.4575746059417725,1.9309016466140747,0.8628883361816406,0.44498056173324585,0.05729982629418373,0.03479669243097305,0.048884253948926926,0.0,0.5615386962890625,0.9934372901916504,0.37642621994018555,0.2174675613641739,0.9702523946762085,1.0,0.8899611234664917,1.1459965705871582,0.010237328708171844,3.4796693325042725,9776.8515625,0.06067837029695511,20.138355255126953,22.99712562561035,0.047192592173814774,0.5518183708190918
270,8556.498046875,1041.40478515625,1.1028974056243896,0.49690020084381104,3.52578067779541,1.9340155124664307,0.869654655456543,0.44883784651756287,0.050376079976558685,0.03494352102279663,0.04981798678636551,0.0,0.5514487028121948,0.9938004016876221,0.3824426531791687,0.21566680073738098,0.9694671630859375,1.0,0.8976756930351257,1.0075215101242065,0.01293431967496872,3.494352102279663,9963.59765625,0.06136603653430939,18.168058395385742,20.178428649902344,0.04086652398109436,0.790626049041748
271,8485.123046875,1024.6165771484375,1.1132755279541016,0.49733075499534607,3.620965003967285,1.9503614902496338,0.8765431642532349,0.452360600233078,0.04864227771759033,0.03509647399187088,0.049800701439380646,0.0,0.5566377639770508,0.9946615099906921,0.3915482461452484,0.21622726321220398,0.9695134162902832,1.0,0.904721200466156,0.9728455543518066,0.01256250124424696,3.5096468925476074,9960.140625,0.06173337250947952,17.376842498779297,19.176462173461914,0.038563232868909836,0.7752335667610168
272,8007.6875,984.6588745117188,1.087153673171997,0.49650177359580994,3.547612190246582,1.9362308979034424,0.86815345287323,0.44830894470214844,0.049636758863925934,0.0353526771068573,0.05042170733213425,0.0,0.5435768365859985,0.9930035471916199,0.3840360939502716,0.21627794206142426,0.9689919948577881,1.0,0.8966178894042969,0.9927352666854858,0.01508124265819788,3.5352673530578613,10084.341796875,0.062242910265922546,15.280967712402344,17.383041381835938,0.03566286340355873,1.1118242740631104
273,7411.373046875,924.5838012695312,1.0756709575653076,0.49629268050193787,3.5131893157958984,1.938878059387207,0.8678950667381287,0.4484308958053589,0.04984188824892044,0.03545374423265457,0.05078548938035965,0.0,0.5378354787826538,0.9925853610038757,0.3804480731487274,0.21636803448200226,0.9685088396072388,1.0,0.8968617916107178,0.9968376755714417,0.017038479447364807,3.545374870300293,10157.0986328125,0.06273025274276733,12.687419891357422,14.609333038330078,0.03271246701478958,1.348313808441162
274,7148.7890625,897.916748046875,1.071969985961914,0.4958477020263672,3.4571852684020996,1.9274265766143799,0.8675903081893921,0.44832104444503784,0.049332499504089355,0.03562358766794205,0.051083169877529144,0.0,0.535984992980957,0.9916954040527344,0.37548065185546875,0.2151975929737091,0.9684217572212219,1.0,0.8966420888900757,0.9866499900817871,0.01691046915948391,3.5623586177825928,10216.634765625,0.06336544454097748,12.401782989501953,14.648723602294922,0.0313258022069931,1.4796247482299805
275,7219.9013671875,908.55419921875,1.0659464597702026,0.4955223798751831,3.479757785797119,1.9193806648254395,0.8675345778465271,0.44830507040023804,0.059406884014606476,0.0358581468462944,0.051304057240486145,0.0,0.5329732298851013,0.9910447597503662,0.37668782472610474,0.21454495191574097,0.9683699011802673,1.0,0.8966101408004761,1.1881375312805176,0.01724778488278389,3.5858147144317627,10260.8115234375,0.06359578669071198,14.076519966125488,16.667667388916016,0.034273527562618256,1.5655611753463745
276,7566.369140625,957.75,1.0786266326904297,0.4951508939266205,3.4400429725646973,1.9133296012878418,0.8657370805740356,0.44702932238578796,0.06516359001398087,0.03597388416528702,0.05131121352314949,0.0,0.5393133163452148,0.990301787853241,0.3723035454750061,0.2143920361995697,0.9690718650817871,1.0,0.8940586447715759,1.303271770477295,0.01621563360095024,3.5973880290985107,10262.2421875,0.06334323436021805,15.409451484680176,17.937530517578125,0.03877255320549011,1.1594603061676025
277,7755.7861328125,982.7161254882812,1.083691120147705,0.49536019563674927,3.4255499839782715,1.9148576259613037,0.8675435185432434,0.4478265643119812,0.07135681807994843,0.036056336015462875,0.0513751283288002,0.0,0.5418455600738525,0.9907203912734985,0.3709409832954407,0.2142452597618103,0.969339907169342,1.0,0.8956531286239624,1.4271364212036133,0.016431255266070366,3.6056339740753174,10275.0263671875,0.06348122656345367,16.306232452392578,19.072921752929688,0.03946594148874283,1.0748380422592163
278,7877.19140625,1003.2945556640625,1.0798662900924683,0.4942595362663269,3.368237018585205,1.8992435932159424,0.8570289611816406,0.4422549903392792,0.06951059401035309,0.036303624510765076,0.05128929764032364,0.0,0.5399331450462341,0.9885190725326538,0.36652958393096924,0.21500751376152039,0.9697403907775879,1.0,0.8845099806785583,1.390211820602417,0.01677709072828293,3.6303625106811523,10257.8603515625,0.06334661692380905,17.645889282226562,20.604698181152344,0.04517102614045143,0.9789875745773315
279,8501.953125,1057.0263671875,1.1049940586090088,0.49661365151405334,3.419477939605713,1.9051543474197388,0.8698267340660095,0.4484248757362366,0.06457175314426422,0.036344341933727264,0.05094476044178009,0.0,0.5524970293045044,0.9932273030281067,0.3715399503707886,0.21280118823051453,0.970533013343811,1.0,0.8968497514724731,1.2914350032806396,0.013514067977666855,3.634434223175049,10188.953125,0.06309334933757782,19.132213592529297,21.76972198486328,0.04247182235121727,0.6069701313972473
280,8288.021484375,1052.7916259765625,1.1036267280578613,0.49636393785476685,3.2574734687805176,1.8926664590835571,0.8607187867164612,0.44373685121536255,0.06627975404262543,0.036503370851278305,0.05105048790574074,0.0,0.5518133640289307,0.9927278757095337,0.35428714752197266,0.2136627733707428,0.9705836772918701,1.0,0.8874737024307251,1.3255951404571533,0.013720392249524593,3.6503372192382812,10210.09765625,0.06310360133647919,18.783567428588867,21.889968872070312,0.04652897268533707,0.6948873400688171
281,8867.306640625,1076.865966796875,1.1182198524475098,0.49769359827041626,3.5260610580444336,1.9320746660232544,0.8787244558334351,0.45284566283226013,0.05351134389638901,0.03662833571434021,0.051139019429683685,0.0,0.5591099262237549,0.9953871965408325,0.3813249468803406,0.21362607181072235,0.970879316329956,1.0,0.9056913256645203,1.0702269077301025,0.011426657438278198,3.6628336906433105,10227.8037109375,0.06351769715547562,18.78487777709961,20.297630310058594,0.042265959084033966,0.37947845458984375
282,8719.564453125,1085.800537109375,1.111612319946289,0.49709099531173706,3.396040439605713,1.899749755859375,0.8641432523727417,0.4450618624687195,0.06033337116241455,0.036756329238414764,0.05086784064769745,0.0,0.5558061599731445,0.9941819906234741,0.36870890855789185,0.21379265189170837,0.9714950323104858,1.0,0.890123724937439,1.206667423248291,0.01021520420908928,3.675633192062378,10173.5673828125,0.06339869648218155,20.007286071777344,22.57954216003418,0.04809127748012543,0.48095589876174927
283,8840.9619140625,1089.3779296875,1.1118762493133545,0.49691811203956604,3.414818286895752,1.907902717590332,0.8645284175872803,0.4453292489051819,0.05702973157167435,0.03687429428100586,0.0512259416282177,0.0,0.5559381246566772,0.9938362240791321,0.36962226033210754,0.21471014618873596,0.9713913202285767,1.0,0.8906584978103638,1.140594720840454,0.010433606803417206,3.687429428100586,10245.1904296875,0.06373091042041779,19.556516647338867,21.612884521484375,0.046556830406188965,0.5579671263694763
284,8422.1201171875,1057.1722412109375,1.1094831228256226,0.49675464630126953,3.344790458679199,1.8798253536224365,0.8657171726226807,0.44596749544143677,0.05733371526002884,0.03693857416510582,0.051182713359594345,0.0,0.5547415614128113,0.9935092926025391,0.3629591464996338,0.2115803360939026,0.9713735580444336,1.0,0.8919349908828735,1.146674394607544,0.01086492370814085,3.6938576698303223,10236.54296875,0.06418552249670029,18.61239242553711,20.847719192504883,0.04394446685910225,0.6144952774047852
285,8846.662109375,1092.201904296875,1.1214056015014648,0.4970269799232483,3.4067933559417725,1.9003568887710571,0.8706528544425964,0.4482714533805847,0.05602138489484787,0.037079013884067535,0.05126719921827316,0.0,0.5607028007507324,0.9940539598464966,0.3684135973453522,0.21259437501430511,0.971817135810852,1.0,0.8965429067611694,1.1204276084899902,0.009687324985861778,3.7079014778137207,10253.439453125,0.06411678344011307,19.54801368713379,21.314420700073242,0.04673686623573303,0.4239806830883026
286,8742.9208984375,1096.716796875,1.1041996479034424,0.4967397451400757,3.3247528076171875,1.8898128271102905,0.8642011880874634,0.44491344690322876,0.0636088103055954,0.0372367799282074,0.051570553332567215,0.0,0.5520998239517212,0.9934794902801514,0.35950520634651184,0.21303221583366394,0.9718717932701111,1.0,0.8898268938064575,1.2721762657165527,0.009786085225641727,3.7236781120300293,10314.111328125,0.06433427333831787,19.121143341064453,20.755817413330078,0.04610622674226761,0.32001522183418274
287,8519.357421875,1062.2060546875,1.102994441986084,0.4969579577445984,3.4101767539978027,1.8840653896331787,0.8669005632400513,0.4464607238769531,0.060648512095212936,0.03741159290075302,0.051793359220027924,0.0,0.551497220993042,0.9939159154891968,0.36776500940322876,0.21169129014015198,0.9715405702590942,1.0,0.8929214477539062,1.21297025680542,0.011963341385126114,3.741158962249756,10358.671875,0.064732126891613,18.298707962036133,19.923545837402344,0.043599359691143036,0.6312341690063477
288,8294.837890625,1046.951171875,1.0913281440734863,0.49714791774749756,3.318480968475342,1.8974370956420898,0.8685439825057983,0.4474414587020874,0.06137577444314957,0.0376022569835186,0.05207308381795883,0.0,0.5456640720367432,0.9942958354949951,0.35815608501434326,0.2123824506998062,0.9712787866592407,1.0,0.8948829174041748,1.227515459060669,0.012402751483023167,3.760225534439087,10414.6171875,0.0650591254234314,17.25217056274414,18.833789825439453,0.04061223939061165,0.6878591775894165
289,8366.9658203125,1045.67626953125,1.0950567722320557,0.49728408455848694,3.3676209449768066,1.901687502861023,0.8722494840621948,0.4492974877357483,0.059516191482543945,0.03776222839951515,0.052274543792009354,0.0,0.5475283861160278,0.9945681691169739,0.36268681287765503,0.2121352255344391,0.9713066816329956,1.0,0.8985949754714966,1.190323829650879,0.012321965768933296,3.7762227058410645,10454.908203125,0.06528647243976593,16.875675201416016,17.840984344482422,0.04071024805307388,0.599057137966156
290,8052.390625,1017.7772827148438,1.0737695693969727,0.49635326862335205,3.3648743629455566,1.8953546285629272,0.868132472038269,0.44729793071746826,0.06051134318113327,0.0378715842962265,0.05268854647874832,0.0,0.5368847846984863,0.9927065372467041,0.3620709478855133,0.21224762499332428,0.9710803031921387,1.0,0.8945958614349365,1.2102267742156982,0.014125009067356586,3.787158489227295,10537.7099609375,0.06599871814250946,16.20302963256836,17.393001556396484,0.041683588176965714,0.8493930697441101
291,8064.8427734375,1033.423095703125,1.0804548263549805,0.49639567732810974,3.265340566635132,1.8874431848526,0.8675103187561035,0.446784645318985,0.0672394335269928,0.03796868771314621,0.052504993975162506,0.0,0.5402274131774902,0.9927913546562195,0.35120826959609985,0.21157747507095337,0.9714457988739014,1.0,0.89356929063797,1.3447887897491455,0.012550514191389084,3.796868324279785,10500.998046875,0.06620433181524277,16.984167098999023,18.53771209716797,0.04326186329126358,0.7343839406967163
292,7852.0361328125,1007.8475341796875,1.065169334411621,0.494772732257843,3.3137364387512207,1.8734092712402344,0.8646259307861328,0.44547945261001587,0.06765026599168777,0.03814563527703285,0.05288507789373398,0.0,0.5325846672058105,0.989545464515686,0.3560236692428589,0.21067354083061218,0.9711066484451294,1.0,0.8909589052200317,1.353005290031433,0.014565453864634037,3.814563512802124,10577.015625,0.06667421013116837,17.071269989013672,18.526020050048828,0.04541516304016113,1.035080909729004
293,7877.11767578125,1028.49267578125,1.0622661113739014,0.49510541558265686,3.223442554473877,1.8634556531906128,0.8595163822174072,0.44259750843048096,0.08035586774349213,0.0381336584687233,0.05283813178539276,0.0,0.5311330556869507,0.9902108311653137,0.34704458713531494,0.21089130640029907,0.9716158509254456,1.0,0.8851950168609619,1.6071172952651978,0.01210750825703144,3.8133654594421387,10567.626953125,0.0669453889131546,17.784231185913086,19.733713150024414,0.04730675369501114,0.8671894073486328
294,7873.2724609375,1035.892578125,1.073015809059143,0.49499446153640747,3.19565486907959,1.861109733581543,0.8551333546638489,0.4401489198207855,0.08338502049446106,0.038253918290138245,0.05264989286661148,0.0,0.5365079045295715,0.9899889230728149,0.3450382947921753,0.2116677165031433,0.9720093011856079,1.0,0.880297839641571,1.6677002906799316,0.012247567065060139,3.8253917694091797,10529.978515625,0.06688514351844788,18.150493621826172,20.61386489868164,0.050825148820877075,0.7279554605484009
295,7290.42236328125,979.2664794921875,1.0454628467559814,0.49280229210853577,3.149477005004883,1.846473217010498,0.8508915305137634,0.43843209743499756,0.08866098523139954,0.03848773241043091,0.05311176925897598,0.0,0.5227314233779907,0.9856045842170715,0.34012120962142944,0.21084749698638916,0.9711571931838989,1.0,0.8768641948699951,1.7732198238372803,0.015670539811253548,3.8487730026245117,10622.35546875,0.0673605278134346,16.615314483642578,18.95493507385254,0.046883486211299896,1.160449504852295
